loan_id,origination_date,sector,loan_type,collateral,initial_rating,credit_score,ead,defaulted,pd_raw,pd_calibrated,lgd_predicted,ecl_predicted,risk_band,pd_covid_stressed,lgd_covid_stressed,ecl_covid_stressed,covid_incremental_ecl
L030465,2023-06-01,Technology,bond,partially_secured,B,689,2930218.24,0,0.2627749569018656,0.12412445372012122,0.6831561487822219,248471.91041808063,Medium,0.3037955876840295,0.7591003406551788,675741.5375319811,427269.6271139005
L030469,2023-06-01,Financials,mortgage,partially_secured,BB,642,1287049.78,1,0.39812722993710914,0.29327880723636973,0.5583532591674724,210758.49154567556,Very High,0.7802362673419432,0.6411136200262955,643808.1668654789,433049.6753198033
L030481,2023-04-01,Real_Estate,revolving,secured,A,710,966743.41,0,0.08876988347593301,0.034383428555486636,0.3580538876124966,11901.694384686676,Very Low,0.09670187518216158,0.4177593733718804,39054.61123997469,27152.916855288015
L030486,2023-08-01,Consumer,term_loan,partially_secured,B,610,582277.63,0,0.2797366446967232,0.1395182058117547,0.6167200029431581,50101.30325356021,High,0.3287467405758578,0.6915113196637193,132370.39199187703,82269.08873831682
L030494,2023-01-01,Industrials,term_loan,secured,CCC,646,6902670.92,1,0.6818023508800469,0.797751738929555,0.46116554550378785,2539462.3691926138,Very High,1.0,0.5226850292739932,3607922.7518889415,1068460.3826963278
L030524,2023-04-01,Consumer,mortgage,secured,A,732,516360.19,0,0.1666016215395779,0.06195651560755065,0.5322390089939418,17027.325533509626,Very Low,0.14598813427188934,0.5967850851755707,44987.12825965862,27959.80272614899
L030561,2023-06-01,Real_Estate,revolving,unsecured,BBB,700,1198314.89,0,0.08641573516958304,0.03376835938537692,0.5522731999014664,22347.80564897219,Very Low,0.0949720202894082,0.6443647559850358,73332.82417418552,50985.01852521332
L030574,2023-09-01,Healthcare,lease,secured,B,708,4916461.89,0,0.2909145459073339,0.15051505034929324,0.4377939861061906,323968.2103119382,High,0.3409308134246264,0.4986291087588633,835788.8242984745,511820.6139865363
L030578,2023-02-01,Financials,mortgage,partially_secured,BBB,780,173654.27,0,0.12621629068018567,0.04574089783693261,0.5104435756035826,4054.505500101619,Very Low,0.12168866795886123,0.5861026566986025,12385.378802166633,8330.873302065014
L030588,2023-10-01,Industrials,term_loan,secured,AA,795,470877.79,0,0.1117406186542357,0.04097911354750463,0.4277271457417096,8253.489055315584,Very Low,0.10279091265434072,0.4847859469836537,23464.588939577643,15211.09988426206
L030591,2023-02-01,Utilities,term_loan,partially_secured,BBB,776,3924507.41,0,0.07467913994451256,0.030857121683953454,0.521256000076659,63123.581760646906,Very Low,0.07927659339450673,0.6040364172316903,187928.7634292422,124805.18166859528
L030625,2023-10-01,Consumer,term_loan,secured,CCC,688,3111677.1,0,0.5948963801721189,0.6642834230146725,0.5312194999350691,1098049.572788015,Very High,1.0,0.5956419374726493,1853445.3766332746,755395.8038452596
L030626,2023-07-01,Real_Estate,revolving,unsecured,AA,751,800126.73,0,0.1354977835188592,0.049066580238917544,0.5566752667904127,21854.78283843206,Very Low,0.1379975912007233,0.649500867527714,71715.00291481438,49860.22007638232
L030632,2023-10-01,Healthcare,bond,secured,BBB,803,595677.89,0,0.062104093762096566,0.02800778646549578,0.38902964505576576,6490.4224343560645,Very Low,0.06344028321251234,0.4430885561499732,16744.305036558093,10253.88260220203
L030645,2023-02-01,Consumer,mortgage,unsecured,AA,826,229901.1,0,0.12972655963732085,0.04697265886924179,0.7451032444825407,8046.419072228074,Very Low,0.11068167347478794,0.835463947040696,21259.080653676578,13212.661581448505
L030646,2023-10-01,Technology,bond,unsecured,AA,769,652115.15,0,0.05095340165342876,0.025696214529983052,0.7955557090755783,13331.040136450352,Very Low,0.06289168943287475,0.8839949854011467,36254.95350177821,22923.91336532786
L030654,2023-03-01,Industrials,revolving,secured,AA,750,1744833.83,0,0.18572892005805483,0.07139000451962184,0.4575159813650183,56989.88116481073,Low,0.17907277839142743,0.5185486132791117,162021.67668550092,105031.79552069018
L030656,2023-06-01,Financials,bond,secured,AA,763,4696133.91,0,0.0869064847070689,0.03389569542306085,0.4015870085346612,63924.10786630963,Very Low,0.09017579935304891,0.46111112735524323,195270.2470116174,131346.13914530777
L030663,2023-10-01,Healthcare,mortgage,partially_secured,CCC,657,1563828.28,0,0.48273399360034325,0.44821047115371837,0.5638029401213692,395183.1305030344,Very High,1.0,0.6421480570090679,1004209.2914978325,609026.1609947982
L030668,2023-10-01,Consumer,term_loan,secured,BB,706,269119.49,0,0.13213572577743266,0.047836222120949935,0.4973603951425006,6402.848475678576,Very Low,0.1127164875166427,0.5576766466988728,16916.676963486738,10513.828487808161
L030674,2023-10-01,Retail,term_loan,partially_secured,BBB,732,386510.2,0,0.09574585061150412,0.03627011734467772,0.6300875732899707,8833.052964453655,Very Low,0.08656994556569543,0.7025476442183174,23507.361483146975,14674.30851869332
L030681,2023-09-01,Utilities,mortgage,partially_secured,BBB,725,4775962.03,0,0.14020583034226772,0.05084002576878137,0.5104587746200699,123944.51174520998,Very Low,0.13061568387092487,0.5915244895418764,369002.172824101,245057.66107889102
L030699,2023-06-01,Financials,term_loan,partially_secured,BBB,704,7143232.93,0,0.21927382256075598,0.09118497617118959,0.5343157234434787,348029.4982960281,Medium,0.24258768001648554,0.6135131873405454,1063132.6485107196,715103.1502146915
L030702,2023-07-01,Consumer,term_loan,partially_secured,BBB,691,152693.61,0,0.1323354949650967,0.04790850238363998,0.601087075267319,4397.145613003838,Very Low,0.11288680149558951,0.6739825442133738,11617.499957894199,7220.354344890361
L030710,2023-04-01,Consumer,mortgage,secured,BBB,780,84230.41,0,0.11348941326227462,0.04152816102583764,0.5355933358856679,1873.4701557030448,Very Low,0.09785280350991486,0.6005462004376207,4949.810938857615,3076.34078315457
L030712,2023-12-01,Industrials,mortgage,unsecured,A,709,1776266.39,0,0.11088334634557827,0.040712510845096445,0.671942130899966,48592.34497883829,Very Low,0.10212217356448992,0.7615792111620214,138147.563157457,89555.21817861873
L030721,2023-08-01,Energy,revolving,secured,BB,726,2746474.67,0,0.1484826194707984,0.05410565210138525,0.4011239159128558,59606.934883354006,Very Low,0.14887756178149827,0.46057939411593907,188325.595650928,128718.66076757401
L030723,2023-04-01,Utilities,bond,unsecured,A,673,13932636.29,0,0.19620226412734112,0.07710171282115479,0.5885520440079132,632240.3340810398,Low,0.19808591351931923,0.6820197138539319,1882278.2367526277,1250037.902671588
L030727,2023-02-01,Technology,mortgage,partially_secured,B,677,947024.74,0,0.23173277338737866,0.09971886232902305,0.6192883599567421,58483.25779298045,Medium,0.24406270864834062,0.6881325826386,159050.43944167337,100567.18164869293
L030728,2023-09-01,Real_Estate,mortgage,secured,BB,711,284948.69,0,0.12558439953463946,0.045522456315924435,0.3482014050152434,4516.716912000226,Very Low,0.1280298990993286,0.4062639893015352,14821.303368884286,10304.586456884059
L030735,2023-01-01,Financials,revolving,partially_secured,AA,766,2459490.06,0,0.09593187109072586,0.03632176774855198,0.49549122142235374,44263.73053235812,Very Low,0.09663010006908118,0.5689340313531782,135213.30032146806,90949.56978910996
L030739,2023-01-01,Retail,term_loan,unsecured,BB,726,161540.55,0,0.1937876422143228,0.07574883379166725,0.7099866174989159,8687.75711843558,Low,0.18079821346295707,0.7916350785112913,23120.68634510678,14432.9292266712
L030776,2023-12-01,Healthcare,term_loan,unsecured,BB,659,250566.92,0,0.13975239116386648,0.050666616040136135,0.6591096462304779,8367.646054885974,Very Low,0.11476467356553587,0.750698424154588,21587.25713126305,13219.611076377076
L030783,2023-10-01,Healthcare,term_loan,secured,CCC,712,553939.9,0,0.5125488224887395,0.5071911152031631,0.4487598081480397,126080.59192438888,Very High,1.0,0.5111187231552776,283129.0543927622,157048.4624683733
L030789,2023-12-01,Industrials,bond,unsecured,BB,678,1265734.93,0,0.14864751304402324,0.05417267971342383,0.6599947750946455,45254.68869425667,Very Low,0.1358853012332476,0.7480380780922712,128658.63887168886,83403.95017743218
L030794,2023-08-01,Industrials,revolving,partially_secured,BBB,760,729815.84,0,0.27793093323245227,0.13780627365905007,0.5443375115076121,54745.76615687473,High,0.3456695719512499,0.6169521355427275,155641.67959076414,100895.91343388941
L030797,2023-02-01,Technology,lease,secured,B,602,1136480.38,0,0.23970450094856133,0.105545429614069,0.5369864905000308,64411.69597715878,Medium,0.2583232784191636,0.5966814886939509,175173.35622127753,110761.66024411874
L030808,2023-11-01,Financials,mortgage,unsecured,BB,686,1872408.96,0,0.26345408241226775,0.12471172791254875,0.5997992301137178,140059.93200778062,Medium,0.3317819449593842,0.6887028048883511,427843.8672431419,287783.93523536134
L030826,2023-12-01,Technology,revolving,secured,BBB,747,403888.85,0,0.10425035323427358,0.038705165561586645,0.5370924000920486,8396.142494025575,Very Low,0.09473120054734038,0.5967991719022814,22834.05890309278,14437.916409067206
L030838,2023-06-01,Real_Estate,mortgage,unsecured,CCC,655,2479386.74,0,0.4696558247917813,0.42269537518698147,0.5394481281050915,565355.2907680781,Very High,1.0,0.6294011034666155,1560528.7500764946,995173.4593084166
L030841,2023-02-01,Technology,term_loan,unsecured,B,614,398252.65,1,0.33493586157222116,0.20082825219209277,0.7250305422446837,57988.22091246445,High,0.49152874449559925,0.8056297708575509,157704.14246101238,99715.92154854792
L030852,2023-03-01,Technology,revolving,unsecured,BBB,719,1190886.86,0,0.07928553011327291,0.031969572220710195,0.7423751229366998,28263.8121945466,Very Low,0.07824578227507861,0.8249024907698296,76865.95992569908,48602.14773115248
L030860,2023-11-01,Healthcare,revolving,secured,B,691,3906007.82,1,0.2813550673860114,0.14106768496407057,0.43344063822320494,238830.76782779343,High,0.3195316380064271,0.49367082690963776,616147.1412793668,377316.37345157337
L030861,2023-02-01,Technology,term_loan,secured,AA,794,1338482.49,0,0.1594790137190601,0.05875081919513525,0.5826489677268106,45817.73352771155,Very Low,0.14379309724535755,0.6474201113057744,124605.41575162878,78787.68222391723
L030873,2023-08-01,Telecom,mortgage,secured,BB,675,3231044.46,0,0.1412350440463392,0.051235716790341806,0.46435995243553513,76872.41208710385,Very Low,0.12851909011633397,0.5263055700904355,218548.85856282208,141676.44647571823
L030880,2023-10-01,Retail,revolving,secured,BB,736,326582.92,0,0.23196955666993868,0.09988772922189881,0.549330422187297,17920.05173762902,Medium,0.2384132149131193,0.6125034207388362,47690.5477288958,29770.49599126678
L030881,2023-10-01,Healthcare,mortgage,unsecured,BBB,686,8245889.09,0,0.09627870791589598,0.03641825945644213,0.6362994022495083,191081.30119050227,Very Low,0.08249079936644493,0.7247185066870963,492960.7627663816,301879.46157587937
L030907,2023-08-01,Retail,mortgage,unsecured,BBB,677,1722724.57,0,0.14257505546007582,0.05175526382167115,0.7181096966980108,64026.706956403556,Very Low,0.12353007654213556,0.8006923118182823,170393.96809422324,106367.26113781967
L030918,2023-06-01,Utilities,revolving,partially_secured,BBB,687,4994775.24,0,0.13171082970089903,0.047682830978524667,0.4904300959430176,116803.29534726884,Very Low,0.12250437490899424,0.5683150659415874,347741.6560787985,230938.36073152968
L030919,2023-12-01,Energy,revolving,partially_secured,B,623,6492256.44,0,0.23301467496327644,0.10063611759522195,0.5096278047340871,332968.12028506544,Medium,0.2769111771660763,0.5851659704580062,1051998.726459702,719030.6061746366
L030930,2023-07-01,Retail,mortgage,secured,B,622,2057858.14,0,0.20165581838219518,0.08023907152427905,0.5207423509514598,85985.30322496027,Low,0.19151556605366424,0.5806277213108778,228832.2750108367,142846.97178587643
L030933,2023-04-01,Utilities,mortgage,unsecured,BBB,741,1928682.52,0,0.27484411777531137,0.13492066832563118,0.5882925266519504,153084.97216899515,High,0.3466315190677167,0.6817189826702483,455757.8755338421,302672.90336484695
L030942,2023-05-01,Healthcare,term_loan,unsecured,AAA,794,363771.16,0,0.0843365213334125,0.033233963967226735,0.6211428699486227,7509.342518829221,Very Low,0.07527806915240179,0.7074558479185666,19372.96424554635,11863.62172671713
L030950,2023-12-01,Energy,mortgage,unsecured,B,641,5147303.62,0,0.23490739661675678,0.10200413878787229,0.6258409060531925,328595.43511265895,Medium,0.280675435644018,0.7186044359059658,1038183.4121628179,709587.9770501589
L030952,2023-06-01,Technology,revolving,unsecured,AAA,795,2296042.94,0,0.10631679124221988,0.03932012729185963,0.7863178334678319,70989.32495351497,Very Low,0.09623632427318349,0.8737301659550059,193061.8053031839,122072.48034966894
L030955,2023-06-01,Energy,lease,partially_secured,BBB,735,396871.56,0,0.29604678373093096,0.15579853706748747,0.5295023801889653,32740.195647034914,High,0.4286965488239271,0.6079863996525298,103441.26667512396,70701.07102808905
L030962,2023-09-01,Utilities,term_loan,unsecured,A,764,597303.97,0,0.10094892924965028,0.03774179175180222,0.580986659226786,13097.369364694869,Very Low,0.09696434778761998,0.6732528739182781,38992.91453733125,25895.545172636383
L030964,2023-02-01,Technology,term_loan,secured,B,690,953110.53,1,0.24636167180365648,0.11063925390064494,0.5344340977613539,56356.84408457615,Medium,0.27079045387347667,0.593845354962491,153267.46757041253,96910.62348583638
L030965,2023-03-01,Industrials,term_loan,secured,BB,673,901305.68,0,0.15517282392823115,0.05688881887179767,0.44748874991225657,22944.634631570763,Very Low,0.1426983920694314,0.5071837491505515,65231.372621965565,42286.7379903948
L030972,2023-11-01,Telecom,term_loan,secured,A,760,1346297.85,0,0.09748865909761883,0.03675680845216251,0.44244254740874583,21894.540318313408,Very Low,0.09220036087682468,0.5014643832330725,62246.34645135353,40351.806133040125
L030980,2023-09-01,Consumer,term_loan,secured,BBB,767,50000.0,0,0.09123964069199543,0.0350403115143822,0.47804941594328365,837.5500226960564,Very Low,0.08256548406778118,0.53602377238586,2212.853111943834,1375.3030892477775
L030981,2023-03-01,Financials,lease,unsecured,BB,674,360895.32,0,0.29501613242534164,0.15472551458407263,0.5997968074034248,33492.48224229055,High,0.4116303496295294,0.6887000230785546,102310.15338003883,68817.67113774829
L030992,2023-03-01,Telecom,term_loan,unsecured,AA,772,13888180.06,0,0.05734679181431217,0.026997859106675966,0.6697284340641271,251115.4321462579,Very Low,0.06772112317033183,0.7590702071682816,713923.104180587,462807.6720343291
L030996,2023-07-01,Energy,bond,unsecured,BB,719,495916.92,0,0.18724695440051892,0.07219298910845295,0.6249070113577596,22372.748848881547,Low,0.1986468285428827,0.7175321172634542,70685.75597049978,48313.00712161824
L031002,2023-09-01,Consumer,term_loan,secured,BBB,775,2250462.06,0,0.12134539781270809,0.04408254881459822,0.5175472301616125,51343.844141250986,Very Low,0.1038717073141599,0.5803115942557572,135653.25318886343,84309.40904761244
L031006,2023-02-01,Retail,term_loan,unsecured,BB,726,343329.46,0,0.14386171483116705,0.05225880948495074,0.7127182228011744,12787.582400070058,Very Low,0.12473194529391542,0.7946808184233095,34031.5317007236,21243.94930065354
L031007,2023-06-01,Consumer,mortgage,partially_secured,BB,696,953935.79,0,0.2627210183236382,0.12407791219414813,0.6528222883877564,77269.58749134427,Medium,0.2923647775855143,0.7319918277249624,204150.4895294926,126880.90203814833
L031008,2023-12-01,Retail,term_loan,secured,A,796,1228818.64,0,0.13917065226370706,0.050444960266238105,0.5587488721658121,34635.561636566905,Very Low,0.1204026285002554,0.6230049924648806,92175.45404053351,57539.89240396661
L031009,2023-08-01,Consumer,lease,unsecured,BBB,696,123862.25,0,0.2812986215084505,0.14101340242786822,0.7070166825201445,12348.92115539964,High,0.3322698722790463,0.7927585238366783,32626.527213159385,20277.606057759745
L031011,2023-08-01,Retail,term_loan,unsecured,B,674,463091.27,0,0.2735726082727376,0.1337469489840004,0.7258034547818089,44954.12085067423,High,0.3192288015804224,0.809270852081717,119636.18618007877,74682.06532940455
L031015,2023-10-01,Retail,term_loan,partially_secured,BBB,760,1139354.58,0,0.07542065378798794,0.031033633357387368,0.6422074620809171,22707.372005506237,Very Low,0.07407144357775294,0.7160613202202226,60431.02019356492,37723.64818805868
L031026,2023-05-01,Real_Estate,bond,partially_secured,AA,732,288515.02,0,0.07070772107488454,0.029928179570468418,0.47082913367010687,4065.48212866608,Very Low,0.0841716840594402,0.5493398917095972,13340.606715830949,9275.124587164868
L031030,2023-08-01,Healthcare,term_loan,unsecured,BB,604,1062281.81,0,0.22039991866016206,0.09192846181893514,0.6439616283280671,62885.38558595531,Medium,0.2082266536939137,0.7334454629311548,162234.7527056269,99349.36711967157
L031033,2023-12-01,Utilities,term_loan,unsecured,BBB,804,2467888.26,0,0.054142718280189614,0.026337712778681514,0.57923173750759,37649.212719499264,Very Low,0.06766555119049347,0.6712192539165336,112087.58744534658,74438.37472584732
L031037,2023-10-01,Utilities,lease,unsecured,BBB,727,325827.96,0,0.12410789054212067,0.04501590132803569,0.5715528106819261,8383.216155864153,Very Low,0.11565263093627254,0.6623208403783177,24958.14403728554,16574.927881421387
L031060,2023-07-01,Healthcare,revolving,unsecured,CCC,667,50000.0,0,0.5320031758714381,0.5456711333987474,0.6474030429344445,17663.457610191814,Very High,1.0,0.7373650907755434,36868.25453877717,19204.796928585354
L031074,2023-06-01,Technology,revolving,partially_secured,A,722,1153344.99,0,0.13139199436404841,0.04756803564221603,0.6703076641570785,36774.65742708975,Very Low,0.1164231455591035,0.7448235328225404,100011.9631638862,63237.30573679646
L031082,2023-07-01,Technology,lease,unsecured,BBB,703,2603383.25,0,0.24261370518297898,0.10774550693683431,0.7386859001893986,207203.4987969048,Medium,0.26370798516459554,0.8208031494271201,563508.4087510515,356304.9099541467
L031092,2023-02-01,Telecom,term_loan,unsecured,BBB,731,2313852.62,0,0.13206274064259277,0.04780984056262852,0.6427443307481921,71103.54328525274,Very Low,0.11992566109418185,0.728486424470001,202147.92020778978,131044.37692253703
L031107,2023-06-01,Retail,term_loan,secured,A,691,415215.74,0,0.10682705243433553,0.039473415219614005,0.5692786580125998,9330.467703986571,Very Low,0.09421561486498801,0.6347457036840489,24831.128943423828,15500.661239437257
L031120,2023-08-01,Financials,mortgage,unsecured,BB,689,4380859.93,0,0.1800825409442752,0.06847515085447424,0.5830244492771799,174895.70028485698,Low,0.1821706676040585,0.6694416287589308,534257.383260145,359361.682975288
L031126,2023-02-01,Telecom,bond,secured,BB,653,704729.42,0,0.08700149830191957,0.03392040232337644,0.44253547938618565,10578.680288343992,Very Low,0.08508555195624966,0.5015697123363028,30075.269389217723,19496.58910087373
L031135,2023-09-01,Healthcare,bond,unsecured,A,689,828276.26,0,0.21257768099548507,0.0868747663762733,0.6504917107028786,46806.98096471994,Low,0.19677955591818536,0.7408829546692994,120754.9084886949,73947.92752397495
L031180,2023-10-01,Retail,term_loan,unsecured,BBB,708,338811.53,0,0.1072984470476046,0.03961553630482118,0.7118267234171664,9554.280979620327,Very Low,0.09455483115406706,0.7936867966101406,25426.762140261035,15872.481160640707
L031199,2023-02-01,Financials,mortgage,unsecured,CCC,667,3173151.89,0,0.45947649071077795,0.4031103540451555,0.6064355166492028,775710.0939588568,Very High,1.0,0.6963227365614291,2209537.8075698707,1433827.713611014
L031212,2023-10-01,Technology,term_loan,secured,BBB,761,1478251.06,0,0.0877832453798487,0.03412434492480043,0.5556313807694166,28028.463318495247,Very Low,0.08351960560598028,0.6173990692649501,76225.90765141274,48197.44433291749
L031215,2023-12-01,Energy,term_loan,secured,AA,824,5522006.93,0,0.12039348134109537,0.043765225823534516,0.3932496586199154,95037.38442230072,Very Low,0.12042475893674083,0.45153799690868957,300266.60598235606,205229.22156005533
L031225,2023-02-01,Telecom,bond,secured,BBB,716,615286.27,0,0.22637885650283052,0.0959678530752822,0.4238139316594998,25025.238892057518,Medium,0.2407246727536416,0.48035071014287706,71146.94656548489,46121.70767342737
L031229,2023-06-01,Technology,term_loan,secured,AA,755,17230990.78,0,0.08300112318798257,0.03289505897226903,0.5250321359228654,297595.80548152677,Very Low,0.08051091846023002,0.5833982083662905,809338.354668689,511742.5491871622
L031233,2023-07-01,Real_Estate,revolving,secured,BBB,733,21179776.17,0,0.12002870755894741,0.043644206440145404,0.3651229477337219,337510.35083741357,Very Low,0.12274740422667836,0.42600719926832,1107517.5613971765,770007.2105597629
L031236,2023-09-01,Consumer,term_loan,unsecured,AA,814,666445.29,0,0.18546859731372808,0.07125313412896957,0.7409727111505024,35186.06404082997,Low,0.16789375597560627,0.8308324926663906,92963.51167082626,57777.44762999629
L031243,2023-05-01,Healthcare,term_loan,unsecured,BBB,758,729501.0,0,0.07121373749179795,0.030045016537425848,0.6472203263479578,14185.690721233426,Very Low,0.06805480185330214,0.737156984196726,36596.92955165411,22411.238830420683
L031246,2023-08-01,Real_Estate,revolving,partially_secured,A,738,3309363.94,0,0.09115543833672358,0.035017718318290196,0.470374624726865,54510.009805210575,Very Low,0.09848578714349987,0.5488095934000697,178870.93827319387,124360.92846798329
L031247,2023-06-01,Real_Estate,term_loan,secured,B,631,2350934.05,0,0.2540021364449129,0.11674952814014654,0.39962151789884126,109684.29426121592,Medium,0.32835289475467855,0.466258406008473,359921.64922453166,250237.35496331574
L031255,2023-03-01,Technology,term_loan,partially_secured,A,730,436869.78,0,0.12287641330144486,0.04459752318977454,0.6330878960441056,12334.64782733204,Very Low,0.10915279270625625,0.7034661671543421,33545.17568497893,21210.52785764689
L031259,2023-06-01,Real_Estate,term_loan,unsecured,AA,791,7699408.99,0,0.07258387382675284,0.030363597834035458,0.5594192892893277,130782.02498307847,Very Low,0.08539627870704913,0.6527024557783231,429152.4364348104,298370.4114517319
L031264,2023-08-01,Energy,revolving,partially_secured,BBB,693,258122.41,0,0.19237486151933325,0.07496741104843536,0.5321530624278378,10297.570883257213,Low,0.2062809510002498,0.6110299719032528,32534.740699922164,22237.16981666495
L031269,2023-11-01,Technology,mortgage,secured,A,808,3004387.94,0,0.09347123424885342,0.03564423777586344,0.5472267479798779,58602.02984424726,Very Low,0.0872395554471822,0.608060121463641,159373.45063599234,100771.42079174507
L031292,2023-12-01,Utilities,bond,secured,BBB,724,32038564.13,0,0.1253152875967206,0.04542972764519711,0.3428249740139712,498982.8613109962,Very Low,0.1167158130767705,0.3972688448871424,1485549.924180975,986567.0628699788
L031295,2023-04-01,Consumer,term_loan,secured,BBB,688,1476756.35,0,0.1283560033936655,0.04648801902005124,0.5143154735644233,35308.517051648254,Very Low,0.10953971662515975,0.5766879137221451,93287.0392437632,57978.52219211494
L031298,2023-07-01,Healthcare,revolving,partially_secured,AA,797,506577.13,0,0.12291554196579439,0.04461075943562899,0.5622660595688795,12706.532875348847,Very Low,0.10104758604926271,0.6403976140964718,32780.926753807435,20074.393878458588
L031302,2023-09-01,Industrials,term_loan,unsecured,AA,749,217231.24,0,0.10103692441338494,0.037767167826482546,0.6391780699622077,5243.950281304945,Very Low,0.09473415389411691,0.7244444244951662,14908.499538283837,9664.549256978891
L031304,2023-12-01,Telecom,bond,partially_secured,BB,685,1322473.61,0,0.12894546200054005,0.0466958707052819,0.5700944000232444,35205.641905501485,Very Low,0.11713139175529368,0.6461449929863452,100089.91060018502,64884.26869468353
L031308,2023-12-01,Energy,bond,secured,BBB,698,387502.7,0,0.10337320797526559,0.038446931275399825,0.4123411085045941,6143.1772797963,Very Low,0.10579089547865941,0.4734592239207195,19409.109404314797,13265.932124518496
L031314,2023-04-01,Technology,revolving,partially_secured,A,750,425650.28,0,0.11917794608946221,0.04336319298003187,0.6493777841155254,11985.926317814048,Very Low,0.10613175970086274,0.7215669477830347,32596.796415001656,20610.87009718761
L031317,2023-02-01,Industrials,mortgage,secured,AA,767,1630914.03,0,0.12177106717833204,0.044225155503365476,0.46068612331929915,33228.10454045442,Very Low,0.11093319749831182,0.5221416521700937,94467.17734252378,61239.07280206936
L031334,2023-08-01,Telecom,mortgage,unsecured,BBB,749,1361190.98,0,0.10708984943991422,0.039552585656281926,0.625721055857612,33687.95992373827,Very Low,0.09921325666418579,0.7091922447090173,95775.12905801252,62087.16913427425
L031345,2023-03-01,Healthcare,mortgage,secured,BB,680,1583438.5,0,0.12621151103263223,0.04573924179758395,0.43837201178813656,31749.214129907836,Very Low,0.10360370524600625,0.49928745592619633,81908.15489114163,50158.9407612338
L031350,2023-02-01,Real_Estate,term_loan,unsecured,BBB,733,2737117.81,0,0.09671176964518585,0.03653908563740422,0.537787444507755,53785.0806943129,Very Low,0.10276456557776127,0.627463500879423,176492.1320555618,122707.05136124889
L031358,2023-10-01,Industrials,bond,partially_secured,B,666,30781067.82,0,0.2536717665943004,0.11647937242313754,0.5737168243411066,2056981.0447676277,Medium,0.2921737431655165,0.6502506487082103,5847977.061396831,3790996.016629203
L031363,2023-05-01,Utilities,bond,secured,BBB,785,1322522.51,0,0.23744333921036082,0.1038628910798522,0.40153632042404697,55155.435090005085,Medium,0.26683941131156225,0.4653041122628183,164206.3460874224,109050.91099741732
L031364,2023-08-01,Healthcare,term_loan,partially_secured,A,727,662587.6,0,0.10317944302550035,0.03839010971742657,0.5703412101160886,14507.661374120322,Very Low,0.0869572265567418,0.6495948741051367,37427.56498090144,22919.90360678112
L031366,2023-01-01,Healthcare,mortgage,unsecured,B,656,2189190.11,0,0.2650126082114423,0.12606847591112819,0.6431215805924183,177493.74916388563,Medium,0.28555701200538225,0.7324886835622397,457906.9402864363,280413.19112255063
L031384,2023-07-01,Telecom,term_loan,secured,BB,672,1212016.36,0,0.26587405578417556,0.12682380158537118,0.4509060762398351,69309.91032576321,Medium,0.318123383567435,0.5110569468102291,197048.60791441554,127738.69758865233
L031403,2023-10-01,Energy,revolving,secured,BBB,700,1630518.38,0,0.11499041936551925,0.04200501953341184,0.4150186747192251,28424.61093732265,Very Low,0.11558136068668608,0.47653366494983024,89806.3588807699,61381.74794344725
L031413,2023-02-01,Telecom,bond,secured,AA,755,2079185.46,0,0.10244387013845416,0.038175136165714746,0.46576442014785263,36969.20690705669,Very Low,0.09575807800564749,0.5278973937955762,105103.73945798785,68134.53255093115
L031423,2023-06-01,Consumer,term_loan,unsecured,BBB,731,1177459.26,0,0.14865931475865868,0.05417747999473131,0.7097967153948956,45279.19272142332,Very Low,0.12765839309109775,0.7958756988800584,119630.11140203505,74350.91868061174
L031435,2023-05-01,Telecom,mortgage,partially_secured,B,694,7408275.97,0,0.2509207223381562,0.11425075629846981,0.5650385770037519,478249.29144842003,Medium,0.28658529956099393,0.6404147231760524,1359666.4123938046,881417.1209453846
L031436,2023-10-01,Consumer,revolving,secured,A,825,422116.21,0,0.1050795788125581,0.038950822271543326,0.5589189627547706,9189.61897573994,Very Low,0.09177982034686223,0.6267005896924854,24279.47752014309,15089.858544403149
L031439,2023-03-01,Financials,revolving,partially_secured,B,727,4101840.61,0,0.3046204118741687,0.16496091908600757,0.5227088744396824,353687.50842718483,High,0.4388605265338164,0.6001859453844086,1080416.2848849003,726728.7764577155
L031442,2023-07-01,Healthcare,revolving,unsecured,A,728,601495.16,0,0.10926937603122637,0.04021508360768516,0.6392219667161628,15462.254029662892,Very Low,0.09109096488683358,0.7280471858410963,39890.269184167795,24428.0151545049
L031452,2023-09-01,Energy,bond,unsecured,B,703,14158468.79,0,0.5195142228091559,0.521002088743976,0.6516288786076376,4806800.251055637,Very High,1.0,0.7482147590590363,10593575.314354734,5786775.063299097
L031453,2023-01-01,Financials,bond,secured,BB,628,6004024.97,0,0.16016138451602538,0.05905107293226134,0.4390902160563815,155676.85266746223,Very Low,0.1570989365422201,0.5041731436362941,475549.1861997178,319872.3335322556
L031472,2023-02-01,Consumer,term_loan,unsecured,BBB,728,3001290.22,0,0.12910925770690504,0.04675378419244048,0.6574795319285398,92258.62935935483,Very Low,0.11016593908604365,0.73721386789151,243752.36051495888,151493.73115560407
L031477,2023-07-01,Financials,term_loan,unsecured,AA,753,11507281.93,0,0.09705795809319633,0.03663595106869996,0.5987249664256782,252410.6017008647,Very Low,0.09746595051215731,0.6874693114492176,771043.6983424149,518633.0966415502
